code_rome_demandeur;code_niveau_entree;duree_numerique;code_type_mobilite;id_af_dokelio_idf;intitule_af;duree_texte;libelle_formacode;niveau_entree;niveau_sortie;formation_certifiante;lien_inscription_pole_emploi
N1303;0;250;1;14_AF_0000094437;Ambulancier;250 heures;transport sanitaire (31815);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986239/true/false/true/true;JSESSIONID_RECH_FORMATION=KWD1dCxn_SU-KCewPioOkyIe46qCxZnyWrte1I9J2tGs0297aGuf!1062176548"
N1303;0;980;2;14_AF_0000093925;CAP maintenance des véhicules option voitures particulières;980 heures (dont 280 heures en entreprise);mécanique automobile (23637);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986163/true/false/true/true;JSESSIONID_RECH_FORMATION=cy31cqBpjHKO3W5MPMKSGTnf4JPBV70jebM3Gf4ZL29l_FGtfsFt!-1153848768"
N2101;2;760;1;14_AF_0000093968;Mise à niveau Hôtellerie Restauration (MHR);760 heures (dont 280 heures en entreprise);hôtellerie restauration (42754);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986219/true/false/true/true;JSESSIONID_RECH_FORMATION=Jib1c07HVKCdVQu5cokW1N56n2J-FnVa1iQkfBrFjJRfsKVrSMNY!-1153848768"
N2101;1;1080;2;14_AF_0000094384;Titre professionnel conseiller vendeur en voyages;1080 heures (dont 390 heures en entreprise);commercialisation produit touristique (42668);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986058/true/false/true/true;JSESSIONID_RECH_FORMATION=sAX1dAbKCcTfkledfGQX8j-I1kyDwRFXhU_s3P2LghU5MSMdB-dV!1062176548"
N2102;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
N2102;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
N2102;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
N2201;2;760;1;14_AF_0000093968;Mise à niveau Hôtellerie Restauration (MHR);760 heures (dont 280 heures en entreprise);hôtellerie restauration (42754);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986219/true/false/true/true;JSESSIONID_RECH_FORMATION=Jib1c07HVKCdVQu5cokW1N56n2J-FnVa1iQkfBrFjJRfsKVrSMNY!-1153848768"
N2201;1;1080;2;14_AF_0000094384;Titre professionnel conseiller vendeur en voyages;1080 heures (dont 390 heures en entreprise);commercialisation produit touristique (42668);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986058/true/false/true/true;JSESSIONID_RECH_FORMATION=sAX1dAbKCcTfkledfGQX8j-I1kyDwRFXhU_s3P2LghU5MSMdB-dV!1062176548"
N2202;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
N2202;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
N2202;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
N2204;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
N2204;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
N2204;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
N2204;0;250;1;14_AF_0000094437;Ambulancier;250 heures;transport sanitaire (31815);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986239/true/false/true/true;JSESSIONID_RECH_FORMATION=KWD1dCxn_SU-KCewPioOkyIe46qCxZnyWrte1I9J2tGs0297aGuf!1062176548"
N2205;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
N2205;3;1200;2;14_AF_0000111551;BE management PME;1200 heures (dont 420 heures en entreprise);management transversal (32145);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3985217/true/false/true/true;JSESSIONID_RECH_FORMATION=ZK31dEKlDeCaAqA6DzY4nRi-AV-JjlytQbpodFNXF4KJq9bD35ZT!1091025462"
N2205;3;1200;2;14_AF_0000094376;Bachelor Européen - Gestion des Ressources-Humaines;1200 heures (dont 420 heures en entreprise);ressources humaines (33054);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986036/true/false/true/true;JSESSIONID_RECH_FORMATION=QcX1c_BnNytTTM8CfJKvktsJ3wMTJpS-zBvdmYRdkkOvGXV0ABJW!1409198653"
N2205;3;780;2;14_AF_0000131797;Bachelor Finance / Titre RNCP Chargé de gestion et management;780 heures;gestion organisations (32054);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/4115281/true/false/true/false;JSESSIONID_RECH_FORMATION=FJb1dO4os_MsNrPobUawzH3Gr5kYAh8JjHqvx6j8spCNb8FSu_Tv!1091025462"
N2205;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
N2205;2;1200;2;14_AF_0000094355;Titre professionnel gestionnaire de paie;1200 heures (dont 420 heures en entreprise);traitement paie (32688);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986012/true/false/true/true;JSESSIONID_RECH_FORMATION=dKf1c6hxD8mtDF47cRFfODk-qRvJFrTQGAsOmPq7DjVaDLnoYRiS!1091025462"
N2205;2;1200;2;14_AF_0000094382;Titre professionnel assistant ressources humaines;1200 heures (dont 420 heures en entreprise);administration personnel (33052);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986055/true/false/true/true;JSESSIONID_RECH_FORMATION=KA31dAA2HBYL80fqjAnVlhUIOx2aWdwEihlQDyRCHDEbHOqoAZLN!1091025462"
N2205;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
N2205;2;462;2;14_AF_0000117241;Titre professionnel assistant ressources humaines - CCP1 Assurer les missions opérationnelles de la gestion des ressources humaines;462 heures (dont 105 heures en entreprise);administration personnel (33052);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986449/true/false/true/true;JSESSIONID_RECH_FORMATION=2671dIrKyzrcFhAIs3jNn8yO-qG0xEt_9cITVbthnxbBIpwY0oci!1062176548"
N2205;2;210;2;14_AF_0000093904;Les fondamentaux du contrôle de gestion;210 heures;gestion organisations (32054);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986126/true/false/true/false;JSESSIONID_RECH_FORMATION=vsP1cmVbzahsqhhxiHdD229MIvNInS1QFf-wtbXo81BdBQGxqG1X!1409198653"
N2205;1;313;2;14_AF_0000093889;Parcours Créateur d’Entreprise (CREA) avec module d'anglais;313 heures;gestion organisations (32054);CAP, BEP;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986095/true/false/true/true;JSESSIONID_RECH_FORMATION=S8n1ci2WXCRoNiujxCmGiTLC97nPTWSx22u0Srn3tqkmTJ6ykETl!1091025462"
N2205;0;250;1;14_AF_0000094437;Ambulancier;250 heures;transport sanitaire (31815);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986239/true/false/true/true;JSESSIONID_RECH_FORMATION=KWD1dCxn_SU-KCewPioOkyIe46qCxZnyWrte1I9J2tGs0297aGuf!1062176548"
N2205;0;245;2;14_AF_0000093888;Parcours Créateur d’Entreprise (CREA);245 heures;gestion organisations (32054);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986093/true/false/true/true;JSESSIONID_RECH_FORMATION=XD_1ciebSAZPiL_C-wRtEgfwAvve0AFQTHrsmThWE-tWKCAwsllg!1091025462"
N3101;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
N3101;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
N3101;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
N3102;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
N3103;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
N3103;0;250;2;14_AF_0000094437;Ambulancier;250 heures;transport sanitaire (31815);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986239/true/false/true/true;JSESSIONID_RECH_FORMATION=KWD1dCxn_SU-KCewPioOkyIe46qCxZnyWrte1I9J2tGs0297aGuf!1062176548"
N3201;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
N3201;3;1200;2;14_AF_0000111551;BE management PME;1200 heures (dont 420 heures en entreprise);management transversal (32145);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3985217/true/false/true/true;JSESSIONID_RECH_FORMATION=ZK31dEKlDeCaAqA6DzY4nRi-AV-JjlytQbpodFNXF4KJq9bD35ZT!1091025462"
N3201;3;780;2;14_AF_0000131797;Bachelor Finance / Titre RNCP Chargé de gestion et management;780 heures;gestion organisations (32054);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/4115281/true/false/true/false;JSESSIONID_RECH_FORMATION=FJb1dO4os_MsNrPobUawzH3Gr5kYAh8JjHqvx6j8spCNb8FSu_Tv!1091025462"
N3201;2;1200;1;14_AF_0000094362;Titre professionnel négociateur technico-commercial;1200 heures (dont 420 heures en entreprise);prospection vente (34593);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986019/true/false/true/true;JSESSIONID_RECH_FORMATION=UUr1c8O760lFYOCzrxD7aPz-d-wyUjF0KlwOdK9F2X6oT74wf0xZ!1409198653"
N3201;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
N3201;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
N3201;2;210;2;14_AF_0000093904;Les fondamentaux du contrôle de gestion;210 heures;gestion organisations (32054);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986126/true/false/true/false;JSESSIONID_RECH_FORMATION=vsP1cmVbzahsqhhxiHdD229MIvNInS1QFf-wtbXo81BdBQGxqG1X!1409198653"
N3201;1;313;2;14_AF_0000093889;Parcours Créateur d’Entreprise (CREA) avec module d'anglais;313 heures;gestion organisations (32054);CAP, BEP;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986095/true/false/true/true;JSESSIONID_RECH_FORMATION=S8n1ci2WXCRoNiujxCmGiTLC97nPTWSx22u0Srn3tqkmTJ6ykETl!1091025462"
N3201;0;250;1;14_AF_0000094437;Ambulancier;250 heures;transport sanitaire (31815);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986239/true/false/true/true;JSESSIONID_RECH_FORMATION=KWD1dCxn_SU-KCewPioOkyIe46qCxZnyWrte1I9J2tGs0297aGuf!1062176548"
N3201;0;245;2;14_AF_0000093888;Parcours Créateur d’Entreprise (CREA);245 heures;gestion organisations (32054);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986093/true/false/true/true;JSESSIONID_RECH_FORMATION=XD_1ciebSAZPiL_C-wRtEgfwAvve0AFQTHrsmThWE-tWKCAwsllg!1091025462"
N3202;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
N3202;3;1200;2;14_AF_0000111551;BE management PME;1200 heures (dont 420 heures en entreprise);management transversal (32145);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3985217/true/false/true/true;JSESSIONID_RECH_FORMATION=ZK31dEKlDeCaAqA6DzY4nRi-AV-JjlytQbpodFNXF4KJq9bD35ZT!1091025462"
N3202;3;780;2;14_AF_0000131797;Bachelor Finance / Titre RNCP Chargé de gestion et management;780 heures;gestion organisations (32054);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/4115281/true/false/true/false;JSESSIONID_RECH_FORMATION=FJb1dO4os_MsNrPobUawzH3Gr5kYAh8JjHqvx6j8spCNb8FSu_Tv!1091025462"
N3202;2;1200;1;14_AF_0000094362;Titre professionnel négociateur technico-commercial;1200 heures (dont 420 heures en entreprise);prospection vente (34593);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986019/true/false/true/true;JSESSIONID_RECH_FORMATION=UUr1c8O760lFYOCzrxD7aPz-d-wyUjF0KlwOdK9F2X6oT74wf0xZ!1409198653"
N3202;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
N3202;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
N3202;2;210;2;14_AF_0000093904;Les fondamentaux du contrôle de gestion;210 heures;gestion organisations (32054);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986126/true/false/true/false;JSESSIONID_RECH_FORMATION=vsP1cmVbzahsqhhxiHdD229MIvNInS1QFf-wtbXo81BdBQGxqG1X!1409198653"
N3202;1;313;2;14_AF_0000093889;Parcours Créateur d’Entreprise (CREA) avec module d'anglais;313 heures;gestion organisations (32054);CAP, BEP;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986095/true/false/true/true;JSESSIONID_RECH_FORMATION=S8n1ci2WXCRoNiujxCmGiTLC97nPTWSx22u0Srn3tqkmTJ6ykETl!1091025462"
N3202;0;250;1;14_AF_0000094437;Ambulancier;250 heures;transport sanitaire (31815);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986239/true/false/true/true;JSESSIONID_RECH_FORMATION=KWD1dCxn_SU-KCewPioOkyIe46qCxZnyWrte1I9J2tGs0297aGuf!1062176548"
N3202;0;245;2;14_AF_0000093888;Parcours Créateur d’Entreprise (CREA);245 heures;gestion organisations (32054);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986093/true/false/true/true;JSESSIONID_RECH_FORMATION=XD_1ciebSAZPiL_C-wRtEgfwAvve0AFQTHrsmThWE-tWKCAwsllg!1091025462"
N4101;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
N4101;0;250;2;14_AF_0000094437;Ambulancier;250 heures;transport sanitaire (31815);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986239/true/false/true/true;JSESSIONID_RECH_FORMATION=KWD1dCxn_SU-KCewPioOkyIe46qCxZnyWrte1I9J2tGs0297aGuf!1062176548"
N4102;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
N4102;0;250;2;14_AF_0000094437;Ambulancier;250 heures;transport sanitaire (31815);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986239/true/false/true/true;JSESSIONID_RECH_FORMATION=KWD1dCxn_SU-KCewPioOkyIe46qCxZnyWrte1I9J2tGs0297aGuf!1062176548"
N4103;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
N4103;0;250;2;14_AF_0000094437;Ambulancier;250 heures;transport sanitaire (31815);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986239/true/false/true/true;JSESSIONID_RECH_FORMATION=KWD1dCxn_SU-KCewPioOkyIe46qCxZnyWrte1I9J2tGs0297aGuf!1062176548"
N4104;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
N4104;0;250;2;14_AF_0000094437;Ambulancier;250 heures;transport sanitaire (31815);Aucun;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986239/true/false/true/true;JSESSIONID_RECH_FORMATION=KWD1dCxn_SU-KCewPioOkyIe46qCxZnyWrte1I9J2tGs0297aGuf!1062176548"
N4105;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
